NNMD v0.0.0.dev0 

Neural network parameters:
    device type: cpu,
    training epochs: 10000,
    optimizer: Adam
    learning rate: 0.0001,

Atomic NNs parameters:
    input size (number of descriptors): 2,
    hidden layers configuration: [10, 10]
    batch size: 10
        
Symmetric functions parameters:
    cutoff radius rc = [2.0, 2.5],
    eta = 0.01,
    rs = 0.5,
    k = 1,
    lambda = -1,
    xi = 3,

iter: 194: RMSE E = 1.033, RMSE F = 0.172, RMSE total = 1.205 eV
iter: 195: RMSE E = 1.033, RMSE F = 0.171, RMSE total = 1.204 eV
iter: 196: RMSE E = 1.033, RMSE F = 0.170, RMSE total = 1.203 eV
iter: 197: RMSE E = 1.033, RMSE F = 0.169, RMSE total = 1.202 eV
iter: 198: RMSE E = 1.033, RMSE F = 0.168, RMSE total = 1.201 eV
iter: 199: RMSE E = 1.033, RMSE F = 0.167, RMSE total = 1.200 eV
iter: 200: RMSE E = 1.033, RMSE F = 0.166, RMSE total = 1.199 eV
iter: 201: RMSE E = 1.033, RMSE F = 0.166, RMSE total = 1.198 eV
iter: 202: RMSE E = 1.033, RMSE F = 0.165, RMSE total = 1.198 eV
iter: 203: RMSE E = 1.032, RMSE F = 0.164, RMSE total = 1.197 eV
iter: 204: RMSE E = 1.032, RMSE F = 0.164, RMSE total = 1.196 eV
iter: 205: RMSE E = 1.032, RMSE F = 0.163, RMSE total = 1.196 eV
iter: 206: RMSE E = 1.032, RMSE F = 0.163, RMSE total = 1.195 eV
iter: 207: RMSE E = 1.032, RMSE F = 0.162, RMSE total = 1.194 eV
iter: 208: RMSE E = 1.032, RMSE F = 0.162, RMSE total = 1.194 eV
iter: 209: RMSE E = 1.032, RMSE F = 0.161, RMSE total = 1.193 eV
iter: 210: RMSE E = 1.032, RMSE F = 0.161, RMSE total = 1.193 eV
iter: 211: RMSE E = 1.032, RMSE F = 0.160, RMSE total = 1.192 eV
iter: 212: RMSE E = 1.032, RMSE F = 0.160, RMSE total = 1.192 eV
iter: 213: RMSE E = 1.032, RMSE F = 0.160, RMSE total = 1.191 eV
iter: 214: RMSE E = 1.032, RMSE F = 0.159, RMSE total = 1.191 eV
iter: 215: RMSE E = 1.032, RMSE F = 0.159, RMSE total = 1.191 eV
iter: 216: RMSE E = 1.032, RMSE F = 0.159, RMSE total = 1.190 eV
iter: 217: RMSE E = 1.031, RMSE F = 0.158, RMSE total = 1.190 eV
iter: 218: RMSE E = 1.031, RMSE F = 0.158, RMSE total = 1.190 eV
iter: 219: RMSE E = 1.031, RMSE F = 0.158, RMSE total = 1.189 eV
iter: 220: RMSE E = 1.031, RMSE F = 0.158, RMSE total = 1.189 eV
iter: 221: RMSE E = 1.031, RMSE F = 0.158, RMSE total = 1.189 eV
iter: 222: RMSE E = 1.031, RMSE F = 0.157, RMSE total = 1.188 eV
iter: 223: RMSE E = 1.031, RMSE F = 0.157, RMSE total = 1.188 eV
iter: 224: RMSE E = 1.031, RMSE F = 0.157, RMSE total = 1.188 eV
iter: 225: RMSE E = 1.031, RMSE F = 0.157, RMSE total = 1.188 eV
iter: 226: RMSE E = 1.031, RMSE F = 0.157, RMSE total = 1.188 eV
iter: 227: RMSE E = 1.031, RMSE F = 0.156, RMSE total = 1.187 eV
iter: 228: RMSE E = 1.031, RMSE F = 0.156, RMSE total = 1.187 eV
iter: 229: RMSE E = 1.031, RMSE F = 0.156, RMSE total = 1.187 eV
iter: 230: RMSE E = 1.031, RMSE F = 0.156, RMSE total = 1.187 eV
iter: 231: RMSE E = 1.031, RMSE F = 0.156, RMSE total = 1.187 eV
iter: 232: RMSE E = 1.031, RMSE F = 0.156, RMSE total = 1.186 eV
iter: 233: RMSE E = 1.031, RMSE F = 0.156, RMSE total = 1.186 eV
iter: 234: RMSE E = 1.030, RMSE F = 0.156, RMSE total = 1.186 eV
iter: 235: RMSE E = 1.030, RMSE F = 0.156, RMSE total = 1.186 eV
iter: 236: RMSE E = 1.030, RMSE F = 0.156, RMSE total = 1.186 eV
iter: 237: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.186 eV
iter: 238: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.186 eV
iter: 239: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.186 eV
iter: 240: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
iter: 241: RMSE E = 1.030, RMSE F = 0.155, RMSE total = 1.185 eV
